,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14
0,-0.04080641128733261,-0.01928736953660935,-0.05572039755435575,-0.052825573194032215,-0.048631830266889824,-0.02126189738887716,0.03366848071532524,0.10362241246546977,-0.08115251021403706,-0.1248138054235727,-0.07242037689465666,-0.1021018812539124,-0.2967860149225677,-0.22950410153736828
1,0.007135149022299803,0.018466687213660654,0.022332175899651918,0.005990127183944935,-0.07279477116895666,-0.015412002386187574,0.037402289931747476,0.100924982958358,-0.008037392444298864,-0.12481364679793319,-0.01853040088394615,0.3306057400655638,-0.29678510030929434,0.1214531434499113
2,-0.01833276639190222,-0.11794111248603766,-0.06214295596470478,-0.030137536837658727,-0.03851285781763654,0.02555080527818967,-0.010911128658702293,0.07888500717352909,-0.3505171208407204,-0.12481443792312491,0.597196837352579,0.24964168351156543,-0.2967916853992023,0.6619707644577943
3,-0.013795101143759625,0.03129500815410442,0.007327221088232541,0.01866066232189615,0.004181265915127872,-0.008177710109138158,0.04302902892523291,-0.03114672248080114,-0.11292288201353438,0.01255727397291155,-0.04934356705439653,-0.05814790958109404,-0.03251361068892982,-0.024939264842249467
4,-0.018324770562863822,0.00731038234142562,0.007327774185966547,0.02848043211670389,-0.021217698957848655,-0.012987673734720692,0.04174695838888977,-0.03366273712008709,-0.11830596472396464,0.010467582460119172,-0.06493970649317589,-0.07646833895370432,-0.0437471908005126,-0.039468681067937904
5,-0.00048643432725562993,0.010690295006071507,-0.016501444154897963,0.019461741538190042,-0.010768254906249395,0.003907426540088555,0.0446119741812152,-0.03243236551048212,-0.11830556023395047,-0.003989919012037514,-0.045266168428709855,-0.0476168367309565,-0.02646685893853701,-0.02672270560362238
6,-0.0004916094584992836,0.024822671113745257,0.001111420500336314,0.01683144548114211,0.013310010396698761,-0.0027566404108122834,0.04122285283068623,-0.028614105872922922,-0.08412943024097766,-0.03160513356970676,-0.061298834497683,-0.04846558754006603,-0.0003998690341000134,-0.03319895117095674
7,-0.007030468053643468,0.03338548453784833,0.003980140908988521,0.003603934259821683,0.03201167392657359,-0.004200860221120765,0.04412319939216702,-0.029859510985353114,-0.1019642389495801,-0.003989371643838412,-0.040605056707277154,-0.05724252858506613,-0.0057558588259663404,-0.027895071608430515
8,-0.0063086726538299776,0.028971577414110022,-0.006893005522229052,-0.0014088895256866587,0.03058282345422542,-0.002756750169239916,0.042485935624255004,-0.03228320316464552,-0.07893028679447686,0.002044001611497889,-0.03586902595147248,-0.03952341119625036,-0.005756157998987347,-0.0188423743155887
9,-0.0002625764755174084,0.024822364315085697,-0.0029280029499372893,0.000639235074543781,0.030582746893528932,-0.0005728404908015004,0.04034502925102136,-0.031145767040339067,-0.07892917050217135,-0.00637230928732762,-0.04510304203257675,-0.034792641335395835,0.0019093942291245624,-0.017492634974091703
