,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14
0,26.89007515169811,17.560026655890983,22.176806258985437,30.06412893931259,6.7226032257964805,11.413004498276866,67.16542253129957,111.53811344131178,57.62136965252735,27.9091723814944,48.47636729628531,75.28304514646022,41.0524044659316,133.50638562007356
1,24.94129364948024,16.386132789658703,24.887511229748952,28.474010155129196,9.91799534063387,4.8915329165005765,66.92691689050149,110.7261064697486,53.23371219195149,29.348059587298113,47.53526100508879,72.20173025411466,41.918566429309124,134.31131376329586
2,28.4743651011752,18.009018465440473,25.779773657555626,30.935704679247213,8.152247788231161,9.783001159468816,58.537661734709125,120.25474933555938,55.458298218383746,27.764889216730754,48.47607584940048,71.81410906496637,40.76140444642998,131.45015767381238
3,26.89003934902357,22.826005930388195,29.028792399778688,28.890955272737642,8.31361079715,3.6459966129929207,47.535433386384575,138.47182762488745,56.87906595689642,38.37584197300816,50.333569857462955,70.18476101141323,42.79728920364329,127.31977482716658
4,22.17643113046358,22.176747638094138,25.779865308924464,26.340208534258785,11.528969445094383,11.413066122760306,36.64065059952256,155.81520513254884,59.079330713591546,38.06294254024827,45.21338076585539,70.18477386907851,45.21342462853953,128.22579625458744
5,26.98804430824592,17.02332317055917,23.058049803245876,25.77992167227855,3.261004133217889,3.2611872091692553,35.27281333806704,154.3072393411949,55.64980758688819,41.279762320437484,46.14467687900141,64.10744299331938,41.79244207354921,122.20668402037325
6,25.52119553980934,18.228308107041194,26.740601093772064,28.474375654250423,8.152111542172666,5.1570524142739815,33.015570872424405,154.61663950658976,52.90800181033591,39.97078079200573,46.14383877678705,62.49011038501579,42.79747439789827,120.25464507950858
7,26.33982702582961,15.468037272145908,23.173482435855178,28.474443111403044,8.313520252742988,3.6466763607975548,32.158421258197095,153.03476434258803,54.27179357083064,41.280016322044034,46.14439235946157,62.72376447602503,41.7913865906228,120.2546486475353
8,27.33112639959951,17.021953980925012,25.468263581419777,25.779874591666758,5.156906645061691,3.6458204438529527,37.92437236714585,152.2686101926414,57.89803313302528,39.97028523441303,48.14586258654525,67.55993438613781,43.3220885981365,120.2547315472566
9,26.889944900440664,18.589952346589403,30.763014383081565,34.277777413044774,8.153383421809648,1.6300097264007307,41.7924535899129,145.54817481465432,56.150214091051275,29.528792587938533,46.403297418183485,71.75758672873357,42.79700591652135,134.02409878071933
10,29.16593123431996,19.56501497765031,28.521441659258784,30.93471503648241,9.9179382562629,9.782623037040509,55.17095352680824,126.97524598899176,56.94876132629326,27.764890799027576,53.30818184627608,70.18476706472035,47.05704561449215,135.95312741983324
11,23.739202270547857,18.00892124474226,26.74119073702205,32.032664396943844,9.783222756758644,11.52895416123697,66.50864431944164,112.31082830577246,55.7217799904153,28.145269492762473,49.048642509493824,73.37000706670815,42.51629001340961,140.82243098874
12,26.988913417206682,20.167272758925527,28.520727582636678,28.891596158787024,4.891176526974383,4.892382272570691,71.0319041776374,109.9665710744491,55.458305659039084,31.020862269380473,53.97692726825508,70.12803620011613,44.142688879378575,137.57676487359421
13,23.34384531441857,19.835889305801288,26.290190688021198,33.61266523326562,9.782000176644946,11.413020315111927,74.82226899519327,105.97894581404883,47.47966462788532,24.510347066787897,44.85990585228473,66.92744362216787,46.37413630963276,132.42785104605275
14,26.988019398860118,19.632887867658084,26.290353086761073,28.891603563647553,6.521256225978565,4.8925949665514095,76.75170074866017,105.26080125504637,50.33316586207947,29.39329187124221,48.85862444717089,66.84802225232943,48.284275596689085,133.94430026685862
15,23.344161946284732,18.22922998724863,24.888099356479344,32.4870057142611,8.152100469432998,9.782004646142669,71.9789176740504,106.39186387639344,53.630453928600076,27.765911747762917,51.170080379259645,73.44139412948915,45.681209369204836,132.55824148672497
16,23.344136475654043,19.83492447481955,26.98911092890647,29.39290325935679,8.152088827971436,8.153396575379473,76.75200976685164,106.21657317283041,51.81615016971308,26.087000342784478,50.332252871781975,66.84800760516923,51.481093035848154,134.05345033351122
17,27.861060392147078,20.16719949708002,26.289931050577216,28.891463429976167,4.891285615067289,4.8924653167523795,73.94669341012619,109.32422820881176,53.308151564308126,31.020858480860912,51.81652916196379,66.86791734669572,46.68856263026976,132.70850965215402
18,28.474361286769042,21.752036508137884,26.28990813263721,26.890530066608683,9.783013226586705,11.413509906641233,67.22533504763605,118.58544395322562,56.87817263023316,37.500000000320334,56.1497455018677,66.92753698430097,42.51735197133199,136.733018351686
19,26.98897309477001,18.228094832612175,22.177404728741294,27.3314605472562,6.5222141030028205,6.522134185569083,62.93572967163818,118.69715607923877,53.308086102300344,30.97911986004404,51.559078215047776,65.23837006728267,49.34617896466172,133.50739258514324
20,26.98801249043374,23.057774467463286,27.718210149850588,27.331685537036076,8.313739345537398,8.15346151731795,64.97187106977397,114.4791609291866,51.78998193274997,27.717058937615963,50.33265812762219,66.8678990440365,51.81653124066109,132.8777372018441
21,27.331546193399518,18.009277854511797,27.13604232360204,28.474041396640764,4.891083133549173,4.892228952379497,66.06777172629214,115.11658731968666,53.977008894732435,26.137941067814147,48.1739143097453,73.38711371223212,53.08308450524198,137.74086592572024
22,25.520246707577567,18.589962617693473,23.17273397570524,25.310829011650807,6.522187152273452,8.153102297221857,64.91100747936336,115.86410802774775,54.19767436752327,27.765922489643685,51.55874053988388,71.7575387263629,47.39449747505331,132.8777283675973
23,26.988912900949302,19.834932555376156,24.887681936998902,26.890200960288105,3.2611076803750527,4.892263141847642,64.06659785938712,117.84297195978648,55.459248988245506,32.64976657249237,52.68084471231333,66.84801032283978,46.68833563833777,132.87872153740392
24,25.31178596044702,16.38565399940146,24.887856771346488,29.39260016290255,4.891104197364455,4.892144630327397,66.50856106922343,110.41374969930497,52.50436535207342,29.348009778140774,47.39524964617339,70.12796911491499,48.28448292022146,136.73301162811535
25,22.175489601907397,18.008919494796576,24.88763479596585,29.393888732459292,9.782001508210104,9.782000032224328,68.43889180487957,109.54386625693883,54.80851176313766,27.765961732515834,47.53529306667199,71.75753675069927,51.19620470774614,136.30463898397088
26,26.988926597290938,17.021852255977397,20.880594962516867,26.54190901145248,4.8920846802417435,4.8920462398570965,71.31194611372788,109.54257092567451,52.09751699275222,31.02093241218188,51.55872813256922,68.47800480764323,49.15716883628224,132.8777302845889
27,26.988979097485768,17.560154221222856,26.29062608877994,26.29012157617387,5.156410002404381,3.261042428921278,68.8075251714723,110.88139613863136,53.97699046677263,32.60802050332846,54.808458793562565,68.49740826110386,47.31118221302423,134.4978793293013
28,26.340744326626236,19.083213258983033,25.5206329132318,26.290201943505338,3.261090350730129,4.892274271829918,71.21816476756874,110.34079972029275,55.45921957588186,32.608002242404325,53.97692486014533,68.47800632325092,47.311115464609394,136.11925933529434
29,28.474414143150955,19.835005092958475,25.520863501143943,28.892431911089925,4.891048618534029,4.891353905404989,70.78749617852448,111.97918057585011,51.79004003822568,34.23900045257588,51.815615148115285,66.84800484306862,44.29303002046119,132.87773390144267
30,25.310481744850616,19.63295330299344,26.2898948896945,29.39262769907944,6.521136234668326,6.522171943493685,68.4388158781398,111.88480595643018,55.43476746217448,34.27782505596479,49.58792991445233,68.49742073402572,44.50238339460432,135.12012883539188
31,25.310718195681943,16.627181142275493,23.51498473965655,27.860725875816286,4.892021539536489,3.261008987159616,67.22441345199097,110.41399341104766,55.458292305833076,32.97382506690073,46.688614671650086,71.75751801852364,44.141630038602855,137.7398757903268
