,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14
0,42.10702757373993,36.93324325090858,41.76224039286823,46.78659278856239,21.010294244802605,15.218036749237172,156.67307182670172,153.18054678173164,75.2505573753185,38.04401842672688,76.39572586305286,106.79341699798483,79.91363850029781,207.37189307646042
1,42.106737792983,34.9192131143822,42.746855431759116,45.967469104628314,21.267008795456547,15.218058896946026,156.67307213110018,153.1805455533082,74.74402178068301,39.94603177724908,78.8198820224161,106.79341565219721,79.91363766763814,209.31681492908118
2,42.106743183083616,34.027149341464145,41.76215282550576,46.98039663884245,21.010304255218447,15.218066512209957,156.6730727960025,152.38725296998,76.58492552725038,39.94602949387788,77.03147211635003,106.94576059224016,79.91363766718717,209.31681489296577
3,42.74629568381449,34.02717530976911,41.762146751454225,45.96746815845831,21.010306191714232,15.336469188900228,156.67307269865788,151.45850986353537,76.58492634922969,39.99128198845466,77.03146952356542,106.94576042847441,79.9136381754238,209.31681524244112
4,38.51577807383583,34.027160318252015,43.79247336058052,47.70638728776471,21.26699410556836,17.12005340246102,156.67307319023422,150.65614885897543,75.2496032109487,38.09152430563921,77.03147113869841,108.69066665734519,81.81511612849627,207.4155288690344
5,38.515786555881505,34.02717164658598,42.746707759714056,46.9803955898032,19.398660262326235,17.120059312228484,156.67307486932125,150.65614936951502,75.24960092563636,38.04401086173095,75.24961756268,108.69066577661293,79.91364174714838,207.41552852901918
6,40.30683420300592,34.02716251791847,42.746673369746084,45.21356223391918,21.010309929008905,17.120052378360214,157.43328061586547,150.65614250925537,72.90528865636723,39.94603057417503,73.47378760161091,108.8403554205965,79.91363796156355,209.37730543164201
7,40.97447383388343,34.02763433526341,42.747228967919966,46.32084534051304,17.225342532377372,15.217063647633978,157.43327960724588,150.6561357065398,72.90528711703223,38.04407700869101,73.47379471222692,109.02302682363522,81.81511347497437,209.377305489841
8,49.346641483486586,33.22017389212579,40.974598552792415,51.21793213567756,5.706088099325509,3.8042742862632553,158.33841432905987,150.65613392611368,73.42450737998637,38.04409509876795,73.47379500613434,106.94567212299359,81.81511742888468,207.4765735282377
9,46.78749347795449,34.02761016794565,44.24398889170891,48.75619966878599,6.014683729591203,7.609506878454129,157.4332802894227,149.7408187512168,71.6034258641014,39.94610131916383,72.43272233474914,106.94567246859143,81.79301186274209,209.3168179247526
10,45.968398345351275,34.02764484739168,45.094426418318626,48.75619264047437,13.450163813072347,13.315153772152387,154.8614093837764,151.45850093822455,69.78666565550165,38.04417230338963,70.68847875353441,106.94567361101446,81.7930160680627,209.31682342143583
11,45.21413887298125,34.919694399311076,41.76196281977348,46.980036234442046,15.335420494346911,15.217030758831223,155.75827302127237,151.45849981121196,69.78667504222976,36.14119927894371,70.68846951940759,106.94567498829883,83.69601457399072,209.37731673629318
12,45.21414013205198,34.02760821579322,43.41846799113528,46.980029527289176,17.224378905335406,13.315020382891044,155.75827438055907,151.45849569761094,70.38034317539342,36.14123017259088,70.68846534626695,107.13166938224427,83.69601507151933,209.37731710405635
13,46.320862610759434,34.02760614497033,45.094348846417475,45.213182623782174,17.22440947982143,15.218030962223763,155.75827256970416,151.45849538368526,71.02034066052418,34.23922909563664,71.47738836207165,106.94577496207452,85.59801078341242,209.45505908613939
14,44.52881401622549,35.73892024618939,43.46013290938722,46.98002928031867,19.11594953409393,15.218059496628113,157.60554209713607,152.28037178812474,72.80631961755932,32.33724960040534,71.47739790279967,106.9457781873534,87.50000856751868,209.45505807735796
15,43.45969821808625,35.73895963225238,44.24393738385536,45.213181802120474,20.924064545130456,15.21805231982799,156.67308236416434,151.45849287718437,70.38033226001485,34.23924885586351,70.68847596588188,107.13167600459613,85.59800607338968,209.45505812323964
16,40.97444061909179,34.02760344915907,41.71869215060587,45.21317950409077,21.010415072528602,15.218037493578404,158.33842967735688,151.45849818515757,69.78668714525342,34.29202069740008,70.68846041621181,109.0230352520168,85.5980145961352,209.37731927854296
17,39.21390075699583,33.22018691945583,41.71874426649128,46.32083799370829,19.02204790780592,15.21803488141245,158.3384239007253,151.45848886869146,69.7867226697492,34.292004784916664,70.68755213310598,109.02303280298378,85.59801902355366,209.3773259057665
18,40.97444191237501,34.02714411782641,41.71838729115036,46.98003042208738,22.826022711808577,15.218030532044976,160.92217196257423,151.4593929805655,69.78677149658168,34.23915320638516,72.4327337117716,110.91475713272341,85.61914545929626,209.55005659609773
19,40.97481496588658,33.220155816113824,41.718419025462836,46.32083895407635,22.905130694248623,15.218028728613213,160.92217026178852,151.45939046655056,73.42463700806645,34.23910801034383,74.18474398371092,109.02302689092025,85.61914289984314,209.5500570298539
20,41.71861687198903,34.97100758126187,41.71840286928684,46.98003470168432,22.905133248415087,15.218030344039175,160.92217101712768,151.45939252994214,71.60355742668438,34.23911353487795,72.43275572441699,109.02302697312798,85.61914378067475,209.45507966086555
21,41.71861470916769,35.73847872857388,43.45990855988538,46.980033548323654,22.90513790340679,15.21803935182391,159.2602587806943,151.4593918313275,71.60354048004584,34.23912029741171,72.43273190545489,110.91475511681607,85.61914376764189,209.45508062189137
22,40.9744417839718,34.02759245051994,40.97459465919495,44.52878120999234,20.92406251222765,15.218050153186415,160.00904287002456,151.4584853452147,71.60447742490985,34.23914425003245,70.68756607671362,109.023027619642,85.61914196936898,211.27808522211237
