,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14
0,31.826560629874525,20.128233030800907,29.822450114156325,28.982634363727733,13.337255471141718,4.446469669285537,118.56352330876857,109.80099593516267,56.97551967899224,28.897166739380502,56.97555264901595,75.60867101836277,68.90808871203737,160.0594377667551
1,32.36450163823142,20.49312069501573,25.922268373393255,26.76667894465579,13.337152383474693,6.669597663262437,117.45385700028334,107.52721067325405,56.97552474875596,33.342046546940814,57.793541657291705,75.60868924895065,60.01705450574008,162.28123621509468
2,32.364500920232636,20.128161995392468,25.92226760357635,26.766668853912762,13.337175935520408,8.891428212421406,117.4539272646508,107.52728622867667,56.975526523153924,33.342046259980506,56.975515272924284,75.60868839201211,60.01704683671448,162.28122216516755
3,34.50737694779642,20.12813419922397,25.9222946407142,28.981562235531857,13.33716622182421,8.891424110155151,117.81053005095791,107.52728585789785,56.97552805719069,31.119037226141135,56.97551373483929,75.60868776640042,60.05820712879784,162.32687394344353
4,34.50737208622582,20.128136294331988,25.922286504558198,29.23609487236544,13.337162207354446,8.89138286377003,118.56310990239922,107.5272716585813,56.97552562997779,31.11903738097883,56.97551415427463,75.60869003836025,60.05820279849486,162.3268751885434
5,32.364520275962754,20.005026459776772,25.922248908684004,27.042044716256243,13.337182780880852,8.891419804103299,118.56307617981057,107.52728395878675,56.97552501074306,31.119037746112312,59.85072293614844,77.83075370540939,60.017046364422,162.28123317111525
6,34.507374592788665,20.005021185317347,25.922265884182448,27.0420294443857,13.337160436716793,8.89140177225303,117.81056252963073,107.52730131423453,56.975525279595544,31.119037989478834,59.850723167454184,77.83075375402716,60.01704947132589,160.05844145572627
7,33.04452426180506,20.12818733452176,25.922280738519056,27.04205127018759,13.337231837691085,8.891351223680253,117.45411828317943,107.52730403845153,56.975518317659585,33.34205357819953,59.85072546735688,77.79900121100866,60.017059510545025,162.32687353704318
8,32.364565138605236,20.12823146691947,25.922271500470963,29.23706604004622,13.521038669546197,8.891381649055468,117.45401103993521,107.52732556983011,56.975516901953426,33.34206152574865,59.85072641372254,77.83075317401736,60.01706028334114,162.3268780352292
9,30.233267439953302,22.66842457762179,27.851940367780568,29.237176339176447,15.560151987145758,6.669378965346682,119.39424975584028,106.74325144077612,54.89959717931133,33.343093656450634,59.06120904453483,77.83075652087176,62.23904681908502,162.32687899189705
10,30.234189029558532,22.66845204065685,29.822487224978847,29.237214350416956,13.337180266145042,6.669261722189029,117.4540260736061,108.64730948996633,57.79354681456267,33.34312224587731,59.06122174235459,77.83073340318641,64.46204915509925,162.40295168901872
11,30.960965127676893,22.668455061077687,32.81999851493029,29.23722240653387,13.337231372125164,4.446281356410235,120.48605950012082,107.91715732611581,56.975526934676154,33.34214266752278,59.06123260037876,75.57600838420078,66.6850542325054,162.4029518634006
12,30.234178618200254,22.339003900722492,32.81999149367405,31.436245746208368,11.114292009856294,4.446111885430261,119.3942998791084,107.91704919338386,59.85167478233379,35.56515958946266,59.061255661516896,75.57600603392578,64.50039698976771,160.29077586126354
13,32.365448723033616,26.766490538194603,34.79238112160741,31.436223698274713,6.669210065854034,2.2232879596498645,122.760888033573,111.63030840526339,58.68442606102527,33.34221095878988,57.79306267071356,75.57600299704029,66.72222924688566,162.50945655427438
14,36.659754681524646,26.766506385325787,31.82656511477857,33.63717554303879,8.89104852594031,6.668517087017854,120.87490160019057,109.80118009851934,61.641209574767984,33.34208217848322,61.64030938793913,77.79900003854547,64.6153365974859,162.5093991506263
15,36.18490328394489,22.668282154635527,27.85226139445991,33.63724028141402,13.337000056718141,11.114000029008839,119.0002170479273,106.74336239101699,59.06251942509374,33.343108680166786,59.85072179512785,77.79900109500639,60.057312559180005,162.509400084224
16,29.656594254609974,20.493323652786387,27.851930542622082,29.237167188207312,13.337201684851612,6.6694761513656955,120.48550602320658,106.04605708140274,57.79394369234315,35.56516114201802,59.06158461891937,75.5760124969916,62.27876952039172,162.3269016984018
17,34.00242804015732,29.656572205162625,31.82640862431599,33.63723868183241,6.668016205694246,4.445421220539729,123.94227092269847,108.5333191807316,60.67162237357437,35.56614201537842,62.634377554385814,77.79901553109318,62.39780386165875,160.18284604282903
18,34.003409976205724,22.6682806908057,27.85226817756925,31.436085229144304,13.337000046691749,11.114001290567474,120.87467034635435,106.7428213717504,56.97589860776445,33.342059032977595,57.793923256638905,75.6086608931246,60.05728219186351,162.40294789072786
19,32.36450510926556,20.494179780925595,25.922242832195696,28.9816126072336,13.337181782294028,6.6686923077857685,118.5632422614472,106.74330637938051,56.975521197522106,33.34212894623617,59.06217054845562,75.57601462686681,62.27975185289077,160.1828460671122
20,30.23321352081579,20.128297189896667,31.826296305438984,31.199630991517896,11.11436496633521,6.668452516080855,118.56336745425327,107.9174069649675,55.74813412903511,33.34217109994271,56.9755704400765,77.83076951294858,66.72213635397725,160.18284602296413
21,32.36448684287299,22.339045236548824,29.822454787244585,31.199602150989442,11.114268571535622,4.4465404479915875,119.70397722664947,109.12405851327333,57.79358799506716,33.34217378220111,56.97557330626292,77.79901380449313,66.83309010616138,162.40394571014085
22,32.36448896748408,24.852010426144265,31.826305056429334,31.43620261403404,8.891333178370067,4.446325716490441,118.56392572463723,107.91741779957664,58.68446461608422,33.342201724306136,56.97557065391395,75.5760157759339,66.8331080251986,162.51039960840214
23,32.364501406225905,24.851984603536177,31.826307783464298,31.199666074060794,8.891344360219627,4.4462982984736,118.56384349239192,107.91736687348204,56.671169265634894,31.119211117545795,56.97556101676595,75.5760118572832,68.94397633940929,160.18284605007645
24,30.23416634514641,24.852003012929163,31.82631517106497,33.638316794537516,8.891324979347079,4.446195918324026,118.56378136572835,109.8010466775764,58.6844415217283,33.34221053568799,59.06124620371279,75.5760089302656,68.94399878715367,160.18284611138913
25,30.234160612417266,24.851998100225327,31.82631874425668,33.63831062645948,6.668399046877825,4.446217372241851,119.7038571638029,109.80099478945131,58.68444398820056,33.342205116101844,57.79265669092757,75.5760069630789,68.94401449909986,160.18284609712543
26,30.23416058890871,24.551940170013456,31.826326201763347,33.63833613747007,6.668393563123287,4.4461371802359215,118.56374847575961,109.80100328820909,58.684441748686176,33.34221161739669,57.79266156118141,75.57600584836308,68.94401219156434,160.18284614286137
27,30.234164056018493,24.551944784299437,32.819998103605705,31.436240549901886,6.6684063770832145,4.446097529699639,121.60824603902026,109.12337215346575,58.68444036736168,33.3422260422887,56.97462442967481,75.57600363900697,68.94401391741569,162.402946497398
28,30.960951487934413,24.55191200275906,32.82001449401341,31.826784373810707,9.16474968871405,4.970814965037579,122.76019325915209,107.27384326950242,58.684432287023846,31.119309253263108,54.899643255097395,77.79900134026451,66.72224687360205,162.32690222123756
29,30.96094944194335,24.551907921025187,34.7932403667253,31.826783549764645,7.028802975806335,3.1437997600358343,120.87401837994871,107.27379549204792,58.68443049323727,31.119335386419902,56.97555698625026,75.57600004198002,66.83327335311981,162.40295152248532
30,32.36545513588907,24.551906593738263,34.79324320293246,34.0036406003181,9.164663000349181,4.970780662811078,120.87399667828645,107.2738335037768,58.684428575037025,31.11935538424167,55.74813935394666,75.5760006726136,66.72227480382419,162.326905691858
